method,rank_cap,n,selection_source,seed,arm,anchor,elapsed_step,group,event,truth,raw_prediction,envelope_lower,envelope_upper,envelope_label
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,10,4,pX,0.08027987430816565,0.07715052290924189,-0.0069927654524973015,0.16129381127098108,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,10,4,v,0.862613704791683,0.8512546171252401,0.7671113287635009,0.9353979054869793,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,10,5,pX,0.0802775987696694,0.07725051692058904,-0.00689277144115015,0.16139380528232822,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,10,5,v,0.862772925245139,0.8522360290408574,0.7680927406791181,0.9363793174025966,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,0,pX,0.08778371708810577,0.08357016967994435,-0.0005731186817948403,0.16771345804168353,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,0,v,0.8644135655914387,0.8501849909460164,0.7660417025842772,0.9343282793077556,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,1,pX,0.08757901795017618,0.08331007743425752,-0.0008332109274816757,0.1674533657959967,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,1,v,0.8643155180972317,0.8510707757477298,0.7669274873859906,0.9352140641094691,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,2,pX,0.08417643551809913,0.0802988856395662,-0.003844402722172985,0.1644421740013054,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,2,v,0.8654023017701958,0.8513303065225974,0.7671870181608582,0.9354735948843367,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,3,pX,0.08435876295032145,0.08020270522036127,-0.003940583141377921,0.16434599358210045,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,3,v,0.8649885963638451,0.8519872135424249,0.7678439251806857,0.9361305019041641,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,4,pX,0.08199997760126974,0.07832638669941348,-0.0058169016623257075,0.16246967506115267,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,4,v,0.865322174367396,0.851364638463731,0.7672213501019918,0.9355079268254702,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,5,pX,0.08198724985186596,0.07842343268298972,-0.005719855678749469,0.1625667210447289,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,11,5,v,0.8654342255830474,0.8523837356149556,0.7682404472532164,0.9365270239766949,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,0,pX,0.08991989773256691,0.08474916036762371,0.0006058720058845224,0.1688924487293629,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,0,v,0.8688356821375182,0.8502201540728274,0.7660768657110881,0.9343634424345666,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,1,pX,0.08971838770300426,0.08447761246463947,0.00033432410290028247,0.16862090082637865,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,1,v,0.8687217215922816,0.8511198397917018,0.7669765514299626,0.935263128153441,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,2,pX,0.08618211247742635,0.08138652224820705,-0.002756766113532136,0.16552981060994626,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,2,v,0.8695368856587767,0.8514273747994892,0.7672840864377499,0.9355706631612284,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,3,pX,0.08637029165176206,0.08127439362255408,-0.0028688947391851127,0.16541768198429327,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,3,v,0.8692012996130162,0.852132331004557,0.7679890426428178,0.9362756193662962,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,4,pX,0.08374716931672348,0.07928125819217592,-0.0048620301695632695,0.1634245465539151,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,4,v,0.8697361992701987,0.8514539823491355,0.7673106939873963,0.9355972707108747,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,5,pX,0.08372613724207119,0.07937591020146541,-0.004767378160273783,0.1635191985632046,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,12,5,v,0.8698114812326458,0.8525036821581513,0.7683603937964121,0.9366469705198905,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,0,pX,0.09228422768921611,0.08618335147245466,0.002040063110715473,0.17032663983419385,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,0,v,0.8738244646505018,0.8502629284935395,0.7661196401318002,0.9344062168552787,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,1,pX,0.09213821458092492,0.08589786825855777,0.0017545798968185838,0.17004115662029695,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,1,v,0.8736876030609484,0.8511795240760367,0.7670362357142975,0.9353228124377759,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,2,pX,0.08830022661809939,0.08270958507279268,-0.001433703288946514,0.16685287343453187,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,2,v,0.8742770767642158,0.8515454541539184,0.7674021657921791,0.9356887425156576,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,3,pX,0.08849155071781116,0.08257805614477533,-0.0015652322169638633,0.16672134450651452,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,3,v,0.8740060848619546,0.8523088601116315,0.7681655717498923,0.9364521484733708,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,4,pX,0.08565703046811292,0.08044281800387555,-0.003700470357863639,0.16458610636561474,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,4,v,0.8747009757352409,0.8515626653158946,0.7674193769541554,0.9357059536776339,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,5,pX,0.08564823623791123,0.08053455784713774,-0.0036087305146014492,0.16467784620887693,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,13,5,v,0.8747269458877814,0.8526495919325915,0.7685063035708523,0.9367928802943307,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,0,pX,0.0948048763432194,0.08762462557016247,0.0034813372084232796,0.17176791393190166,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,0,v,0.8789388744930592,0.8503059141628893,0.76616262580115,0.9344492025246285,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,1,pX,0.09469816753767536,0.08732513822348702,0.0031818498617478264,0.1714684265852262,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,1,v,0.8787793466836505,0.8512395031212019,0.7670962147594627,0.9353827914829411,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,2,pX,0.09057910457384417,0.08403918206463856,-0.00010410629710062846,0.16818247042637774,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,2,v,0.8791623410571698,0.8516641166630078,0.7675208283012686,0.935807405024747,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,3,pX,0.09076170968748996,0.08388815702261569,-0.00025513133912349883,0.16803144538435488,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,3,v,0.8789193634077057,0.8524862610372552,0.768342972675516,0.9366295493989945,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,4,pX,0.08770443334475968,0.08161011437316827,-0.0025331739885709192,0.16575340273490746,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,4,v,0.8797888742728571,0.8516718850316802,0.767528596669941,0.9358151733934195,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,5,pX,0.08769755669094505,0.08169892766818365,-0.002444360693555539,0.16584221602992283,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,14,5,v,0.8797583669632962,0.8527962223068802,0.768652933945141,0.9369395106686195,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,0,pX,0.09745079151617438,0.08915507493119301,0.005011786569453822,0.1732983632929322,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,0,v,0.8836121687634533,0.8503515594640118,0.7662082711022725,0.934494847825751,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,1,pX,0.09738132188381234,0.08884071698072547,0.004697428618986282,0.17298400534246466,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,1,v,0.8833964599915775,0.8513031932211588,0.7671599048594195,0.935446481582898,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,2,pX,0.09294301387235826,0.08545104457561753,0.0013077562138783388,0.1695943329373567,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,2,v,0.883662414988463,0.8517901211208017,0.7676468327590624,0.9359334094825409,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,3,pX,0.09311075600435903,0.08527931714584634,0.0011360287841071515,0.16942260550758553,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,3,v,0.8833969096003227,0.8526746382055528,0.7685313498438135,0.936817926567292,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,4,pX,0.08987303025938655,0.08284963431275402,-0.0012936540489851683,0.16699292267449323,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,4,v,0.8844554923236767,0.851787862446734,0.7676445740849948,0.9359311508084732,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,5,pX,0.08990224382229835,0.0829353399866018,-0.0012079483751373937,0.16707862834834097,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,15,5,v,0.884347960761845,0.8529519250722286,0.7688086367104894,0.9370952134339678,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,0,pX,0.10001740210497508,0.09068614055105235,0.006542852189313164,0.17482942891279155,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,0,v,0.8878007125183736,0.8503972231449125,0.7662539347831733,0.9345405115066517,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,1,pX,0.0999659939985917,0.09035690600891684,0.006213617647177649,0.17450019437065603,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,1,v,0.8875002930762721,0.851366908966908,0.7672236206051688,0.9355101973286473,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,2,pX,0.09527117361856509,0.08686347559461748,0.002720187232878285,0.17100676395635667,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,2,v,0.8877358431905799,0.8519161763162166,0.7677728879544774,0.9360594646779559,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,3,pX,0.0953963880857829,0.08667103744096512,0.002527749079225927,0.1708143258027043,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,3,v,0.8874120592206055,0.8528630912267966,0.7687198028650574,0.9370063795885358,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,4,pX,0.0919720107275883,0.08408965336399006,-5.3634997749130164e-05,0.16823294172572925,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,4,v,0.888644126942365,0.8519038865618667,0.7677605982001274,0.9360471749236059,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,5,pX,0.09202906494357255,0.08417225016533908,2.896180359988898e-05,0.16831553852707826,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,exact model-selection paid observations,301,X_BASE,8,16,5,v,0.8884369803046621,0.8531076905336754,0.7689644021719362,0.9372509788954146,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,0,pX,0.07149078128656743,0.07536877123529391,-1.0539409222429834,1.2046784647135713,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,0,v,0.8501832585897245,0.8523241455857404,-0.27698554789253693,1.9816338390640178,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,1,pX,0.07133630361975751,0.07157112688441479,-1.0577385665938626,1.2008808203626922,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,1,v,0.8509066403078489,0.8488103540859462,-0.2804993393923312,1.9781200475642235,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,2,pX,0.06916128353492422,0.07760908058543052,-1.0517006128928468,1.206918774063708,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,2,v,0.8507245662239342,0.8529570708333682,-0.2763526226449091,1.9822667643116456,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,3,pX,0.06921558841864,0.07024742427239587,-1.0590622692058815,1.1995571177506732,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,3,v,0.8508711528688535,0.852738389896803,-0.2765713035814744,1.9820480833750804,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,4,pX,0.0685528331064338,0.07539547722185455,-1.0539142162564228,1.204705170700132,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,4,v,0.8508035346206148,0.846807598246922,-0.2825020952313554,1.9761172917251995,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,5,pX,0.06866643063263451,0.06784082876763126,-1.061468864710646,1.1971505222459087,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,1,5,v,0.8514935404343136,0.8555701724908232,-0.27373952098745413,1.9848798659691007,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,0,pX,0.0728620242871919,0.0602873684281764,-1.069022325050101,1.1895970619064538,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,0,v,0.8512382987016269,0.8337190948138548,-0.2955905986644226,1.963028788292132,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,1,pX,0.07267568663440792,0.0747404659014262,-1.0545692275768512,1.2040501593797035,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,1,v,0.8519446271205244,0.8187756620433151,-0.3105340314349623,1.9480853555215925,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,2,pX,0.07043542855657119,0.07718577980359846,-1.052123913674679,1.2064954732818758,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,2,v,0.8519117151406854,0.8818779017247775,-0.24743179175349983,2.011187595203055,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,3,pX,0.07044898065962556,0.10224397202340078,-1.0270657214548766,1.231553665501678,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,3,v,0.8520828531676289,0.8515665195304581,-0.2777431739478192,1.9808762130087354,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,4,pX,0.06969547142204383,0.09024926435554075,-1.0390604291227366,1.2195589578338182,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,4,v,0.8519272336644579,0.8279496645134553,-0.30136002896482206,1.9572593579917328,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,5,pX,0.06978593601534937,0.07649618935090775,-1.0528135041273696,1.205805882829185,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,2,5,v,0.8526308819483777,0.8609950442938141,-0.26831464918446324,1.9903047377720915,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,0,pX,0.07427425532790484,0.047017045300100146,-1.0822926481781772,1.1763267387783776,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,0,v,0.8516594501005786,0.8173482678612938,-0.3119614256169836,1.9466579613395711,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,1,pX,0.0740748886809665,0.07752920865938186,-1.0517804848188954,1.2068389021376593,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,1,v,0.8523126980315185,0.7923477445905783,-0.33696194888769904,1.9216574380688556,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,2,pX,0.07173357546895684,0.0768133119219881,-1.0524963815562893,1.2061230054002654,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,2,v,0.8524973243513558,0.9073257182157162,-0.2219839752625612,2.0366354116939935,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,3,pX,0.07172068923207583,0.1303981519143038,-0.9989115415639735,1.2597078453925812,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,3,v,0.8526480013591861,0.8505353755033075,-0.2787743179749699,1.979845068981585,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,4,pX,0.07086278523495594,0.10331930548239475,-1.0259903879958827,1.232628998960672,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,4,v,0.8523886424800102,0.811356322543115,-0.3179533709351624,1.9406660160213924,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,5,pX,0.0709434421218982,0.08411215407243129,-1.0451975394058461,1.2134218475507086,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,3,5,v,0.853048957201968,0.8657684597827302,-0.26354123369554716,1.9950781532610076,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,4,0,pX,0.07565093519146283,0.04033355800700918,-1.0889761354712681,1.1696432514852866,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,4,0,v,0.8516581864771725,0.8091032377396578,-0.3202064557386196,1.9384129312179352,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,4,1,pX,0.0754447234189974,0.0789337356333379,-1.0503759578449394,1.2082434291116153,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,4,1,v,0.8522455712441487,0.779037544923735,-0.35027214855454236,1.9083472384020124,EMPIRICAL_CALIBRATED_ENVELOPE
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,exact model-selection paid observations,301,X_BASE,8,4,2,pX,0.07305166675830053,0.07662572158754026,-1.052683971890737,1.2059354150658177,EMPIRICAL_CALIBRATED_ENVELOPE
